,Unnamed: 0,scaled_input_duration_in_month,scaled_input_credit_amount,scaled_input_installment_as_income_perc,scaled_input_present_res_since,scaled_input_age,scaled_input_account_check_status,scaled_input_credit_history,scaled_input_purpose,scaled_input_savings,scaled_input_present_emp_since,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_property,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,scaled_input_default,origin_input_duration_in_month,origin_input_credit_amount,origin_input_installment_as_income_perc,origin_input_present_res_since,origin_input_age,origin_input_account_check_status,origin_input_credit_history,origin_input_purpose,origin_input_savings,origin_input_present_emp_since,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_property,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,origin_input_default,scaled_adv_duration_in_month,scaled_adv_credit_amount,scaled_adv_installment_as_income_perc,scaled_adv_present_res_since,scaled_adv_age,scaled_adv_account_check_status,scaled_adv_credit_history,scaled_adv_purpose,scaled_adv_savings,scaled_adv_present_emp_since,scaled_adv_personal_status_sex,scaled_adv_other_debtors,scaled_adv_property,scaled_adv_other_installment_plans,scaled_adv_housing,scaled_adv_credits_this_bank,scaled_adv_job,scaled_adv_people_under_maintenance,scaled_adv_telephone,scaled_adv_foreign_worker,origin_adv_duration_in_month,origin_adv_credit_amount,origin_adv_installment_as_income_perc,origin_adv_present_res_since,origin_adv_age,origin_adv_account_check_status,origin_adv_credit_history,origin_adv_purpose,origin_adv_savings,origin_adv_present_emp_since,origin_adv_personal_status_sex,origin_adv_other_debtors,origin_adv_property,origin_adv_other_installment_plans,origin_adv_housing,origin_adv_credits_this_bank,origin_adv_job,origin_adv_people_under_maintenance,origin_adv_telephone,origin_adv_foreign_worker,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0130040645599365,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.01397705078125,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0139997005462646,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0159995555877685,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0160002708435058,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0169687271118164,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0180504322052001,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0179691314697265,Y,Y,N,N,Y
68,0,0.4705882352941176,0.4337515131506548,0.0,0.3333333333333333,0.1964285714285714,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,36.0,8133.0,1.0,2.0,30.0,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,N,0.6438932,0.70949006,0.112501405,0.3440865,0.008555114,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,47.784737,13144.272,1.3375041,2.0322595,19.479086,no checking account,existing credits paid back duly till now,car (used),... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,own,1,skilled employee / official,1,none,yes,0.0209922790527343,Y,Y,N,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0109987258911132,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0130040645599365,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.01397705078125,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0139997005462646,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0159995555877685,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0160002708435058,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0169687271118164,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0180504322052001,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0179691314697265,N,N,Y,N,Y
69,0,0.2058823529411764,0.1438318476945086,0.3333333333333333,0.0,0.2678571428571428,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,18.0,2864.0,2.0,1.0,34.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,N,0.46583974,0.55743957,0.5020855,0.016129749,0.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,35.6771,10380.906,2.5062566,1.0483892,19.0,>= 200 DM / salary assignments for at least 1 year,existing credits paid back duly till now,radio/television,... < 100 DM,1 <= ... < 4 years,male : single,none,real estate,none,own,1,unskilled - resident,2,none,yes,0.0209922790527343,N,N,Y,N,Y
70,0,0.1176470588235294,0.3206778914933421,0.3333333333333333,0.3333333333333333,0.2321428571428571,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,11.999999999999998,6078.0,2.0,2.0,32.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.20429951,0.45854717,0.38958406,0.33870992,0.13820612,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,17.892366,8583.637,2.1687522,2.0161297,26.739542,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.0109987258911132,Y,Y,N,N,Y
70,0,0.1176470588235294,0.3206778914933421,0.3333333333333333,0.3333333333333333,0.2321428571428571,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,11.999999999999998,6078.0,2.0,2.0,32.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.20429951,0.45854717,0.38958406,0.33870992,0.13820612,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,17.892366,8583.637,2.1687522,2.0161297,26.739542,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.0130040645599365,Y,Y,N,N,Y
70,0,0.1176470588235294,0.3206778914933421,0.3333333333333333,0.3333333333333333,0.2321428571428571,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,11.999999999999998,6078.0,2.0,2.0,32.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.20429951,0.45854717,0.38958406,0.33870992,0.13820612,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,17.892366,8583.637,2.1687522,2.0161297,26.739542,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.01397705078125,Y,Y,N,N,Y
70,0,0.1176470588235294,0.3206778914933421,0.3333333333333333,0.3333333333333333,0.2321428571428571,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,11.999999999999998,6078.0,2.0,2.0,32.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.20429951,0.45854717,0.38958406,0.33870992,0.13820612,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,17.892366,8583.637,2.1687522,2.0161297,26.739542,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.0139997005462646,Y,Y,N,N,Y
70,0,0.1176470588235294,0.3206778914933421,0.3333333333333333,0.3333333333333333,0.2321428571428571,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,11.999999999999998,6078.0,2.0,2.0,32.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,N,0.20429951,0.45854717,0.38958406,0.33870992,0.13820612,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,17.892366,8583.637,2.1687522,2.0161297,26.739542,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,4 <= ... < 7 years,male : single,none,"if not A121/A122 : car or other, not in attribute 6",none,own,1,skilled employee / official,1,none,yes,0.0159995555877685,Y,Y,N,N,Y
